component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SEFT,01-05-93,143.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-93,143.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-93,144.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-93,144,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-93,144.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-93,145.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-93,145.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-93,145.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-94,145.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-94,146.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-94,146.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-94,147.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-94,146.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-94,147.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-94,147.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-94,148,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-94,149,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-94,148.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-94,148.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-94,148.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-95,149.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-95,149.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-95,150.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-95,150.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-95,151.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-95,151.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-95,151.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-95,151.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-95,151.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-95,152,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-95,151.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-95,152.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-96,153.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-96,153.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-96,154.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-96,154.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-96,155.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-96,156,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-96,156.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-96,155.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-96,157.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-96,158.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-96,159,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-96,159.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-97,159.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-97,160.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-97,160.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-97,160.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-97,160.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-97,161,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-97,161.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-97,161.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-97,162,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-97,162.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-97,162.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-97,163.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-98,163.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-98,164.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-98,164.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-98,164.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-98,164.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-98,165.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-98,165.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-98,166.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-98,166.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-98,166.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-98,167.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-98,167.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-99,167.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-99,168.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-99,168,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-99,168.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-99,168.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-99,168.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-99,169,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-99,169.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-99,169.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-99,169.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-99,169.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-99,169.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-00,169.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-00,170.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-00,171.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-00,170.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-00,172.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-00,173.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-00,173.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-00,173.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-00,173.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-00,172,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-00,173.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-00,172.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-01,173.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-01,174,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-01,175.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-01,174.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-01,176.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-01,175.7,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-01,176.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-01,177.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-01,176.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-01,177,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-01,177.6,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-01,177.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-02,177.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-02,176.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-03-02,175.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-04-02,177.8,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-05-02,176.1,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-06-02,177.4,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-07-02,177.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-08-02,176.9,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-09-02,177,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-10-02,177,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-11-02,178.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-12-02,178.2,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-01-03,178.3,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SEFT,01-02-03,178.5,Consumer Price Index for All Urban Consumers: Other Foods in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
